2495423,-0.019042968
2495526,0.17041016
2495631,-0.059570312
2495735,0.2109375
2495840,0.11621094
2495944,0.400390632
2496047,0.14355469
2496152,-0.045898436
2496256,0.29248048
2496361,0.57666016
2496465,-0.22167969
2496569,-0.58740232
2496675,-0.24902344
2496779,-0.60058592
2496883,-0.79003908
2496988,-0.60058592
2497091,-0.5332031
2497195,-0.6411133
2497300,-0.5332031
2497404,-0.18115234
2497509,-0.384277336
2497614,-0.43847656
2497718,-0.33007812
2497823,0.0214843736
2497925,-0.032226564
2498030,0.400390632
2498134,0.35986328
2498239,0.5361328
2498343,0.184082032
2498448,0.14355469
2498552,0.12988281
2498656,-0.23535156
2498761,-0.5058594
2498865,-0.23535156
2498970,0.17041016
2499073,-0.30322266
2499177,-0.5463867
2499281,-0.28955078
2499385,-0.5058594
2499490,-0.12695312
2499594,0.075683592
2499700,-0.019042968
2499804,-0.24902344
2499908,-0.0053710936
2500012,-0.032226564
2500116,-0.30322266
2500221,0.1977539
2500325,0.048828124
2500430,-0.28955078
2500534,0.17041016
2500638,0.238281252
2500743,-0.045898436
2500846,-0.019042968
2500950,-0.12695312
2501055,0.65771484
2501159,0.6713867
2501263,0.38720704
2501369,0.5361328
2501473,0.0625
2501577,0.184082032
2501681,0.184082032
2501786,0.37353516
2501890,0.1977539
2501994,0.14355469
2502099,0.38720704
2502203,-0.22167969
2502307,-0.24902344
2502412,0.4819336
2502516,0.7661133
2502620,0.84716796
2502724,0.6171875
2502828,0.6308594
2502932,0.03515625
2503038,-0.032226564
2503141,0.03515625
2503246,0.6308594
2503351,0.6171875
2503455,0.5629883
2503559,0.6171875
2503663,0.44140624
2503768,-0.100097656
2503872,0.44140624
2503976,0.6035156
1422958,7.725586
1423063,6.588867
1423168,5.34375
1423272,4.5996092
1423376,4.0043944
1423480,3.2739258
1423584,1.7041016
1423689,0.60791016
1423793,0.4321289
1423898,1.609375
1424003,3.8012696
1424108,4.870117
1424314,4.3291016
1424419,3.7338868
1424524,3.260254
1424628,3.4902344
1424734,5.736328
1424838,6.534668
1424943,5.2626952
1425149,3.2060548
1425254,2.8134766
1425360,2.5429688
1425464,2.1235352
1425569,1.5551758
1425673,2.8408204
1425777,4.6811524
1425985,8.631836
1426090,9.484375
1426194,10.228516
1426299,11.770996
1426404,10.986328
1426508,9.010742
1426613,11.635742
1426820,15.667969
1426925,15.059082
1427029,14.531738
1427134,13.39502
1427239,12.353027
1427344,10.526367
1427448,8.212402
1427655,0.9736328
1427760,-1.1645508
1427864,0.5810547
1427969,5.9799804
1428074,11.081055
1428179,15.099609
1428283,13.530273
1428490,8.618652
1428595,7.2788088
1428705,5.9257812
1428805,6.83251936
1428909,6.413086
1429015,6.196289
1429118,7.4819336
1429326,5.425293
1429430,5.5063476
1429535,5.1816408
1429640,5.2490232
1429745,6.737793
1429850,6.737793
1429953,5.601074
1430161,4.9243164
1430265,5.560547
1430371,4.1259768
1430475,0.9194336
1430580,2.6376952
1430684,4.8027344
1430788,4.9243164
1430995,5.3305664
1431100,5.154297
1431206,5.1274416
1431310,5.601074
1431415,5.804199
1431519,5.75
1431623,5.479492
1431831,5.290039
1431936,5.492676
1432040,5.3847656
1432145,5.2490232
1432250,5.222168
1432354,5.1411132
1432459,4.8027344
1432666,5.1274416
1432771,4.7890624
1432875,5.1953124
1432980,5.019043
1433085,5.154297
1433190,5.2626952
1433294,5.1274416
1433502,5.546875
1433606,5.1411132
1433711,4.7348632
1433816,5.222168
1433920,5.5737304
1434025,5.898926
1434129,5.3168944
1434336,5.5063476
1434441,5.7905272
1434546,5.425293
1434650,5.4384768
1434762,5.276367
1434860,5.276367
1434964,5.6416016
1435172,6.088379
1435276,5.8310548
1435381,6.1557616
1435487,6.061035
1435591,6.088379
1435696,5.6552732
1435800,5.492676
1436007,5.5063476
1436112,5.23584
1436216,4.911133
1436321,4.9785156
1436426,4.8569336
1436531,5.7094728
1436636,5.3710936
1436842,5.3305664
1436947,5.290039
1437051,5.23584
1437156,4.9379884
1437261,5.100586
1437366,5.032715
1437470,4.9379884
1437678,4.572754
1437782,5.23584
1437887,5.357422
1437992,5.222168
1438096,4.9785156
1438201,4.775879
1438305,4.7216796
1438513,4.9921876
1438617,5.397949
1438722,5.34375
1438827,5.222168
1438931,5.019043
1439036,5.086914
1439140,5.357422
1439347,5.3168944
1439453,5.3168944
1439557,5.601074
1439662,5.871582
1439871,5.34375
1439976,5.6279296
1440080,5.5200196
1440183,5.5200196
1440288,5.019043
1440392,5.4521484
1440497,5.6279296
1440603,5.85791
1440707,6.1015624
1440817,5.8310548
1441019,5.154297
1441123,4.6811524
1441228,4.7890624
1441333,5.290039
1441437,5.425293
1441542,5.9936524
1441646,6.1557616
1441749,5.290039
1441854,4.82959
1441959,5.546875
1442063,6.331543
1442168,5.8447268
1442273,5.3168944
1442378,5.290039
1442480,5.3305664
1442585,6.006836
1442689,5.533203
1442794,5.5063476
1442899,5.222168
1443003,5.2626952
1443108,5.290039
1443210,5.3305664
1443315,5.34375
1443421,5.8447268
1443525,5.736328
1443630,5.7094728
1443734,5.7768556
1443839,5.4521484
1443942,5.276367
1444046,5.3305664
1444151,5.276367
1444255,5.492676
1444360,5.7768556
1444465,5.6416016
1444569,5.6279296
1444673,6.074707
1444777,5.9936524
1444882,5.7905272
1444987,6.061035
1445091,5.4521484
1445197,5.1953124
1445300,5.397949
1445403,5.7094728
1445508,6.3588868
1445612,6.0341796
1445717,5.6552732
1445822,5.885254
1445927,5.9936524
1446032,5.682129
1446238,6.14209
1446348,6.1831056
1446448,6.2368164
1446553,6.385742
1446657,6.345215
1446762,6.3046876
1446866,6.1831056
1446969,5.3847656
1447074,5.546875
1447178,5.4658204
1447284,4.8027344
1447388,4.9785156
1447493,5.1411132
1447597,5.2626952
1447805,5.560547
1447909,5.9121092
1448014,5.736328
1448119,5.9121092
1448223,5.6552732
1448328,5.5874024
1448432,5.3710936
1448535,5.1137696
1448640,5.073242
1448744,5.290039
1448849,5.7905272
1448954,5.817383
1449059,6.074707
1449163,5.75
1449265,5.2490232
1449370,4.883789
1449475,5.1816408
1449580,5.7768556
1449685,5.9799804
1449790,5.019043
1449894,4.762207
1450101,5.208496
1450206,5.3032228
1450310,5.397949
1450415,5.154297
1450520,4.8569336
1450625,5.154297
1450729,5.3168944
1450937,5.6279296
1451041,5.9257812
1451146,5.75
1451251,5.736328
1451355,5.817383
1451460,5.601074
1451564,5.614746
1451772,5.804199
1451876,5.357422
1451981,4.95166
1452091,5.34375
1452190,5.4658204
1452295,5.560547
1452399,5.668457
1452607,4.8432616
1452711,5.032715
1452816,5.682129
1452921,5.75
1453026,5.357422
1453131,5.817383
1453235,5.479492
1453442,5.939453
1453547,5.7094728
1453652,5.411621
1453756,5.7094728
1453862,5.695801
1453966,5.817383
1454070,5.7631836
1454277,5.871582
1454382,5.7631836
1454486,5.4658204
1454591,5.560547
1454696,5.7905272
1454801,5.7226564
1454905,6.006836
1455112,5.9257812
1455217,5.6416016
1455322,5.9526368
1455427,6.3588868
1455531,6.1694336
1455636,6.1831056
1455740,6.2910156
1455947,6.2368164
1456053,6.26416
1456157,5.6552732
1456261,5.7905272
1456367,5.9526368
1456472,5.411621
1456575,5.086914
1456782,6.0473632
1456887,5.9257812
1456993,6.588867
1457097,6.913574
1457201,6.6972656
1457306,6.2773436
1457411,6.2504884
1457618,6.345215
1457723,5.9121092
1457827,5.5063476
1457932,6.26416
1458038,6.4536132
1458142,6.6293944
1458251,6.2504884
1458453,6.088379
1458558,6.331543
1458662,6.196289
1458768,5.9799804
1458872,6.2368164
1458977,6.65625
1459082,6.074707
1459289,5.695801
1459393,5.5737304
1459498,5.3847656
1459603,5.7094728
1459707,6.2504884
1459812,6.466797
1459917,6.074707
1460124,6.3183592
1460229,6.3588868
1460333,6.5751952
1460437,6.2773436
1460543,5.804199
1460648,5.9257812
1460751,5.871582
1460958,6.196289
1461063,6.4262696
1461168,6.331543
1461274,6.385742
1461378,5.885254
1461482,6.006836
1461586,6.859375
1461794,5.560547
1461899,6.3046876
1462003,6.927246
1462109,7.0756835
1462213,7.197754
1462317,7.14355436
1462422,6.88671868
1462629,7.0219732
1462734,6.3183592
1462838,5.3847656
1462943,6.0473632
1463048,6.209961
1463153,5.668457
1463257,5.4521484
1463464,6.088379
1463569,5.7631836
1463674,5.9663084
1463778,6.724121
1463883,6.845703
1463989,6.724121
1464092,7.2246092
1464300,8.794434
1464410,8.7265624
1464509,9.010742
1464614,8.618652
1464718,7.9418948
1464824,8.699707
1464927,8.577637
1465135,8.48291
1465239,8.307129
1465344,7.8876952
1465449,7.9960936
1465554,8.171875
1465658,8.280273
1465763,8.388672
1465970,8.226074
1466075,8.185547
1466180,8.131348
1466284,8.077148
1466389,7.57666
1466493,7.590332
1466598,7.211426
1466805,6.65625
1466910,6.4536132
1467014,6.5078124
1467119,7.1030268
1467224,7.54931636
1467329,8.063477
1467433,7.60351536
1467536,7.0756835
1467641,6.4262696
1467745,6.9541016
1467850,7.251953
1467955,7.6308592
1468059,7.4956056
1468164,7.333008
1468266,7.7524416
1468371,8.239746
1468476,8.780762
1468581,8.821289
1468686,8.740234
1468790,9.389648
1468894,10.891602
1468998,11.730469
1469102,12.123047
1469207,11.865723
1469312,11.324707
1469416,10.851074
1469522,10.59375
1469625,10.20166
1469833,9.389648
1469937,8.997559
1470042,8.699707
1470152,8.808105
1470251,8.916016
1470356,8.645508
1470460,8.686035
1470668,8.361328
1470773,8.320801
1470878,8.60498
1470982,8.956543
1471088,8.902832
1471192,8.510254
1471296,9.186523
1471399,9.633301
1471503,9.268066
1471608,8.76709
1471713,8.794434
1471818,9.038086
1471923,9.538574
1472026,9.701172
1472130,9.56543
1472234,9.227539
1472339,9.227539
1472444,9.038086
1472548,9.308594
1472653,9.375977
1472757,9.17334
1472860,8.997559
1472965,9.45752
1473069,10.025879
1473175,9.430176
1473279,9.538574
1473384,9.294922
1473488,9.268066
1473695,9.754883
1473800,9.579102
1473904,9.240723
1474009,9.213867
1474114,9.660156
1474219,10.336914
1474323,10.269043
1474426,9.728027
37170,0.0146484368
37275,0.13671875
37380,0.27197266
37485,0.15039062
37589,0.08251953
37692,-0.174804684
37797,-0.26953124
37901,0.055664064
38006,0.13671875
38111,-0.28271484
38215,-0.22851562
38320,-0.29638672
38527,0.55615232
38632,0.43408204
38736,0.096191408
38842,0.231445316
38946,0.096191408
39051,0.3125
39155,0.8129883
39362,0.62353516
39467,0.40722656
39571,0.2446289
39676,0.353027336
39781,0.54248044
39886,0.5019531
39990,0.25830078
40198,-0.3232422
40303,-0.9458008
40407,-0.40478516
40511,0.40722656
40617,1.097168
40721,0.96191408
40826,0.7182617
67544,0.61572268
67650,0.453125
67754,0.26367188
67858,0.967285168
67963,0.89990232
68067,0.493652336
68171,0.47998048
68276,0.43945312
68380,0.35839844
68485,0.76416016
68589,1.4140625
68693,0.6694336
68798,0.087890624
68902,0.46679688
69111,0.25
69215,0.56152344
69320,0.76416016
69424,0.9536133
69529,1.1972656
69633,0.9946289
69737,1.1567383
69842,1.0351562
69946,0.91308592
70051,0.6425781
70155,0.453125
70259,0.2368164
70364,0.2368164
70468,0.7236328
70676,0.62890624
70781,0.832031236
70885,0.57470704
70991,0.5341797
71094,0.20947266
71199,0.35839844
71303,0.398925784
71408,-0.12890625
71512,0.3720703
71617,0.5073242
71721,0.43945312
71825,0.398925784
71930,0.8183594
72034,0.8183594
72138,0.7373047
72242,0.8183594
72347,0.168945316
72452,0.07421875
72556,0.087890624
72661,-1.1572266
72765,-1.2788086
72869,-0.6020508
72973,0.2368164
73078,1.3461914
73182,2.2124024
73287,2.415039
73391,1.6166992
73496,0.6020508
73599,0.65625
73704,0.412597668
73809,1.0078125
73913,1.1835938
74018,1.4677734
74122,1.0483398
74227,0.75097656
124030,-0.22705078
124237,-0.26757812
124342,0.44921876
124446,1.0039062
124551,0.4897461
124656,0.4086914
124761,0.5439453
124865,1.1396484
125072,1.355957
125177,0.6660156
125281,0.58447268
125386,0.44921876
125491,0.029785156
125596,0.51708984
125700,0.922851568
125907,0.5439453
126012,0.58447268
126117,0.2055664
126221,0.12451172
126326,0.855468736
126431,1.0854492
126535,1.03125
126742,0.7607422
126847,0.17871094
126952,0.2734375
127056,0.6118164
127161,0.58447268
127266,0.78759768
127371,0.855468736
127577,0.6660156
127682,0.99072264
127787,1.1259766
127892,0.70654296
127996,0.8823242
128101,0.4086914
128205,0.2055664
128413,0.58447268
128517,0.32763672
128623,0.25976562
128727,0.8144531
128831,0.733398436
128936,0.6791992
129041,0.58447268
129248,0.9633789
129352,0.59814452
129458,0.12451172
129562,0.368164068
129667,-0.07861328
129771,-0.0107421868
129881,0.43603516
143863,0.1616211
143968,-0.13623047
144073,0.107421868
144177,0.296875
144282,0.2290039
144387,0.107421868
144492,0.89208984
144698,1.0141602
144803,0.82470708
144908,0.811035136
145013,0.5131836
145118,0.1616211
145222,-0.176757808
145327,0.174804684
145533,0.31054688
145638,-0.05517578
145743,0.03955078
145848,-0.122558592
145952,0.3642578
146058,0.74316408
146162,0.62158204
146368,0.7973633
146578,-0.068359376
146683,-0.13623047
146788,0.06689453
